"0.01471"	0
"0.01471"	"0.1"
"0.01471"	"0.2"
"0.01471"	"0.3"
0	"0.4"
"0.01471"	"0.5"
0	"0.6"
0	"0.7"
0	"0.8"
0	"0.9"
0	1
0	"1.1"
0	"1.2"
0	"1.3"
0	"1.4"
0	"1.5"
0	"1.6"
0	"1.7"
0	"1.8"
0	"1.9"
0	2
0	"2.1"
0	"2.2"
0	"2.3"
0	"2.4"
0	"2.5"
0	"2.6"
0	"2.7"
0	"2.8"
0	"2.9"
0	3
0	"3.1"
0	"3.2"
0	"3.3"
0	"3.4"
0	"3.5"
0	"3.6"
0	"3.7"
0	"3.8"
0	"3.9"
0	4
0	"4.1"
0	"4.2"
0	"4.3"
0	"4.4"
0	"4.5"
0	"4.6"
0	"4.7"
0	"4.8"
0	"4.9"
0	5
0	"5.1"
0	"5.2"
0	"5.3"
0	"5.4"
0	"5.5"
0	"5.6"
0	"5.7"
0	"5.8"
0	"5.9"
0	6
0	"6.1"
0	"6.2"
0	"6.3"
0	"6.4"
0	"6.5"
0	"6.6"
0	"6.7"
"0.01471"	"6.8"
"0.01471"	"6.9"
"0.01471"	7
0	"7.1"
"0.01471"	"7.2"
0	"7.3"
"0.01471"	"7.4"
"0.01471"	"7.5"
"0.01471"	"7.6"
0	"7.7"
0	"7.8"
"0.01471"	"7.9"
"0.01471"	8
"0.04412"	"8.1"
"0.05882"	"8.2"
"0.08824"	"8.3"
"0.10294"	"8.4"
"0.13235"	"8.5"
"0.16176"	"8.6"
"0.17647"	"8.7"
"0.20588"	"8.8"
"0.23529"	"8.9"
"0.25"	9
"0.27941"	"9.1"
"0.30882"	"9.2"
"0.33824"	"9.3"
"0.38235"	"9.4"
"0.39706"	"9.5"
"0.44118"	"9.6"
"0.48529"	"9.7"
"0.51471"	"9.8"
"0.55882"	"9.9"
"0.60294"	10
"0.64706"	"10.1"
"0.70588"	"10.2"
"0.75"	"10.3"
"0.79412"	"10.4"
"0.85294"	"10.5"
"0.91176"	"10.6"
"0.95588"	"10.7"
"1.01538"	"10.8"
"1.09231"	"10.9"
"1.15385"	11
"1.21538"	"11.1"
"1.29231"	"11.2"
"1.35385"	"11.3"
"1.41538"	"11.4"
"1.49231"	"11.5"
"1.55385"	"11.6"
"1.63077"	"11.7"
"1.70769"	"11.8"
"1.76923"	"11.9"
"1.84615"	12
"1.90769"	"12.1"
"1.98462"	"12.2"
"2.04478"	"12.3"
"2.1194"	"12.4"
"2.1791"	"12.5"
"2.25373"	"12.6"
"2.31343"	"12.7"
"2.37313"	"12.8"
"2.44776"	"12.9"
"2.50746"	13
"2.56716"	"13.1"
"2.64179"	"13.2"
"2.70149"	"13.3"
"2.77612"	"13.4"
"2.83582"	"13.5"
"2.89552"	"13.6"
"2.95522"	"13.7"
"3.03008"	"13.8"
"3.10526"	"13.9"
"3.16541"	14
"3.22556"	"14.1"
"3.28571"	"14.2"
"3.34586"	"14.3"
"3.42105"	"14.4"
"3.4812"	"14.5"
"3.54135"	"14.6"
"3.6015"	"14.7"
"3.66165"	"14.8"
"3.7218"	"14.9"
"3.78196"	15
"3.84211"	"15.1"
"3.90226"	"15.2"
"3.96241"	"15.3"
"4.02256"	"15.4"
"4.08271"	"15.5"
"4.14286"	"15.6"
"4.20301"	"15.7"
"4.24812"	"15.8"
"4.30827"	"15.9"
"4.36842"	16
"4.42857"	"16.1"
"4.48872"	"16.2"
"4.54887"	"16.3"
"4.62406"	"16.4"
"4.68421"	"16.5"
"4.74436"	"16.6"
"4.81955"	"16.7"
"4.8797"	"16.8"
"4.95489"	"16.9"
5	17
"5.07353"	"17.1"
"5.13235"	"17.2"
"5.19118"	"17.3"
"5.26471"	"17.4"
"5.32353"	"17.5"
"5.39706"	"17.6"
"5.45588"	"17.7"
"5.51471"	"17.8"
"5.58824"	"17.9"
"5.64706"	18
"5.72059"	"18.1"
"5.77941"	"18.2"
"5.85294"	"18.3"
"5.92647"	"18.4"
6	"18.5"
"6.06154"	"18.6"
"6.13846"	"18.7"
"6.21538"	"18.8"
"6.29231"	"18.9"
"6.35385"	19
"6.44615"	"19.1"
"6.50769"	"19.2"
"6.6"	"19.3"
"6.66154"	"19.4"
"6.73846"	"19.5"
"6.81538"	"19.6"
"6.89231"	"19.7"
"6.96923"	"19.8"
"7.04545"	"19.9"
"7.12121"	20
"7.19697"	"20.1"
"7.27273"	"20.2"
"7.34848"	"20.3"
"7.42424"	"20.4"
"7.5"	"20.5"
"7.59091"	"20.6"
"7.66667"	"20.7"
"7.74242"	"20.8"
"7.81818"	"20.9"
"7.90909"	21
"7.98485"	"21.1"
"8.07576"	"21.2"
"8.15152"	"21.3"
"8.24242"	"21.4"
"8.33333"	"21.5"
"8.42424"	"21.6"
"8.5"	"21.7"
"8.59091"	"21.8"
"8.68182"	"21.9"
"8.77273"	22
"8.86364"	"22.1"
"8.95455"	"22.2"
"9.04545"	"22.3"
"9.13636"	"22.4"
"9.22727"	"22.5"
"9.33333"	"22.6"
"9.42424"	"22.7"
"9.51515"	"22.8"
"9.62121"	"22.9"
"9.71212"	23
"9.81818"	"23.1"
"9.90909"	"23.2"
"10.01515"	"23.3"
"10.10606"	"23.4"
"10.21212"	"23.5"
"10.30303"	"23.6"
"10.40909"	"23.7"
"10.5"	"23.8"
"10.60606"	"23.9"
"10.69697"	24
"10.80303"	"24.1"
"10.90909"	"24.2"
11	"24.3"
"11.10606"	"24.4"
"11.19697"	"24.5"
"11.30303"	"24.6"
"11.39394"	"24.7"
"11.5"	"24.8"
"11.60606"	"24.9"
"11.72727"	25
"11.83333"	"25.1"
"11.95455"	"25.2"
"12.06061"	"25.3"
"12.18182"	"25.4"
"12.28788"	"25.5"
"12.39394"	"25.6"
"12.51515"	"25.7"
"12.62121"	"25.8"
"12.74242"	"25.9"
"12.86364"	26
"12.9697"	"26.1"
"13.09091"	"26.2"
"13.19697"	"26.3"
"13.31818"	"26.4"
"13.43939"	"26.5"
"13.54545"	"26.6"
"13.66667"	"26.7"
"13.78788"	"26.8"
"13.90909"	"26.9"
"13.9697"	27
"13.87879"	"27.1"
"13.87879"	"27.2"
"13.84849"	"27.3"
"10.18182"	"27.4"
"5.23529"	"27.5"
"3.97744"	"27.6"
"-481.86765"	"27.7"
"3.31579"	"27.8"
"3.67669"	"27.9"
"3.70677"	28
"3.61654"	"28.1"
"3.54135"	"28.2"
"3.4812"	"28.3"
"3.43609"	"28.4"
"3.40601"	"28.5"
"3.37594"	"28.6"
"3.34586"	"28.7"
"3.33083"	"28.8"
"3.31579"	"28.9"
"3.28571"	29
"3.27068"	"29.1"
"3.25564"	"29.2"
"3.2406"	"29.3"
"3.22556"	"29.4"
"3.21053"	"29.5"
"3.19549"	"29.6"
"3.18045"	"29.7"
"3.16541"	"29.8"
"3.15038"	"29.9"
"3.13534"	30
"3.1203"	"30.1"
"3.10526"	"30.2"
"3.03008"	"30.3"
3	"30.4"
"2.92537"	"30.5"
"2.49254"	"30.6"
"1.90769"	"30.7"
"1.43077"	"30.8"
"1.09231"	"30.9"
"0.83824"	31
"0.66176"	"31.1"
"0.52941"	"31.2"
"0.41176"	"31.3"
"0.33824"	"31.4"
