"0.01471"	0
"0.01471"	"0.1"
0	"0.2"
"0.01471"	"0.3"
"0.01471"	"0.4"
"0.01471"	"0.5"
"0.01471"	"0.6"
"0.01471"	"0.7"
0	"0.8"
0	"0.9"
0	1
"-0.01471"	"1.1"
"-0.01471"	"1.2"
"-0.01471"	"1.3"
"-0.01471"	"1.4"
"-0.01471"	"1.5"
"-0.01471"	"1.6"
0	"1.7"
0	"1.8"
"0.01471"	"1.9"
"0.01471"	2
"0.01471"	"2.1"
"0.01471"	"2.2"
0	"2.3"
0	"2.4"
0	"2.5"
"-0.01471"	"2.6"
"-0.01471"	"2.7"
"-0.01471"	"2.8"
"0.01471"	"2.9"
"0.08824"	3
"0.13235"	"3.1"
"0.19118"	"3.2"
"0.25"	"3.3"
"0.30882"	"3.4"
"0.36765"	"3.5"
"0.44118"	"3.6"
"0.52941"	"3.7"
"0.61765"	"3.8"
"0.73529"	"3.9"
"0.85294"	4
"0.98529"	"4.1"
"1.12308"	"4.2"
"1.26154"	"4.3"
"1.4"	"4.4"
"1.53846"	"4.5"
"1.67692"	"4.6"
"1.81538"	"4.7"
"1.96923"	"4.8"
"2.10448"	"4.9"
"2.25373"	5
"2.40299"	"5.1"
"2.53731"	"5.2"
"2.65672"	"5.3"
"2.79104"	"5.4"
"2.9403"	"5.5"
"3.07519"	"5.6"
"3.22556"	"5.7"
"3.37594"	"5.8"
"3.54135"	"5.9"
"3.70677"	6
"3.85714"	"6.1"
"3.99248"	"6.2"
"4.14286"	"6.3"
"4.29323"	"6.4"
"4.45865"	"6.5"
"4.62406"	"6.6"
"4.78947"	"6.7"
"4.95489"	"6.8"
"5.11765"	"6.9"
"5.27941"	7
"5.42647"	"7.1"
"5.58824"	"7.2"
"5.75"	"7.3"
"5.92647"	"7.4"
"6.12308"	"7.5"
"6.30769"	"7.6"
"6.49231"	"7.7"
"6.66154"	"7.8"
"6.83077"	"7.9"
"7.01515"	8
"7.22727"	"8.1"
"7.43939"	"8.2"
"7.63636"	"8.3"
"7.83333"	"8.4"
"8.0303"	"8.5"
"8.22727"	"8.6"
"8.42424"	"8.7"
"8.65152"	"8.8"
"8.86364"	"8.9"
"9.07576"	9
"9.28788"	"9.1"
"9.48485"	"9.2"
"9.71212"	"9.3"
"9.95455"	"9.4"
"10.19697"	"9.5"
"10.43939"	"9.6"
"10.68182"	"9.7"
"10.90909"	"9.8"
"11.13636"	"9.9"
"11.39394"	10
"11.66667"	"10.1"
"11.93939"	"10.2"
"12.19697"	"10.3"
"12.45455"	"10.4"
"12.22727"	"10.5"
"10.36364"	"10.6"
"9.42424"	"10.7"
"9.39394"	"10.8"
"9.39394"	"10.9"
"9.25758"	11
"9.06061"	"11.1"
"8.51515"	"11.2"
"7.75758"	"11.3"
"-481.86765"	"11.4"
"6.03077"	"11.5"
"5.67647"	"11.6"
"5.30882"	"11.7"
"5.01471"	"11.8"
"4.84962"	"11.9"
"4.74436"	12
"4.65414"	"12.1"
"4.59399"	"12.2"
"4.53383"	"12.3"
"4.48872"	"12.4"
"4.45865"	"12.5"
"4.41353"	"12.6"
"4.38346"	"12.7"
"4.35338"	"12.8"
"4.32331"	"12.9"
"4.29323"	13
"4.26316"	"13.1"
"4.24812"	"13.2"
"4.23308"	"13.3"
"4.21804"	"13.4"
"4.20301"	"13.5"
"4.17293"	"13.6"
"4.15789"	"13.7"
"4.12782"	"13.8"
"4.03759"	"13.9"
"3.97744"	14
"3.79699"	"14.1"
"3.10526"	"14.2"
"2.28358"	"14.3"
"1.64615"	"14.4"
"1.2"	"14.5"
"0.89706"	"14.6"
"0.69118"	"14.7"
"0.52941"	"14.8"
"0.39706"	"14.9"
"0.30882"	15
